<<<<<<< HEAD
Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD),% Change,
BTC,10/24/14,351.7825,376.59,376.59,351.25625,-6.59%,
BTC,10/25/14,353.6325,351.7825,360.555,351.12,0.53%,
BTC,10/26/14,345.1925,353.6325,355.545,339.92625,-2.39%,
BTC,10/27/14,350.9775,345.1925,357.86875,345.1925,1.68%,
BTC,10/28/14,349.79625,350.9775,355.53125,346.00125,-0.34%,
BTC,10/29/14,348.9025,349.79625,354.6925,346.82875,-0.26%,
BTC,10/30/14,335.53625,348.9025,351.84875,332.49874,-3.83%,
BTC,10/31/14,343.55875,335.53625,350.41375,332.73375,2.39%,
BTC,11/1/14,338.0105,343.55875,346.26625,335.50367,-1.61%,
BTC,11/2/14,325.22633,338.0105,338.1295,319.367,-3.78%,
BTC,11/3/14,331.60083,325.22633,333.75983,319.0435,1.96%,
BTC,11/4/14,324.71833,331.60083,332.75133,323.06333,-2.08%,
BTC,11/5/14,332.45666,324.71833,335.81166,320.93333,2.38%,
BTC,11/6/14,336.585,332.45666,341.49,328.56166,1.24%,
BTC,11/7/14,346.775,336.585,351.575,336.02833,3.03%,
BTC,11/8/14,344.81166,346.775,351.295,339.86,-0.57%,
BTC,11/9/14,343.065,344.81166,345.625,340.63,-0.51%,
BTC,11/10/14,358.50166,343.065,363.85333,342.325,4.50%,
BTC,11/11/14,368.07666,358.50166,374.71166,357.98,2.67%,
BTC,11/12/14,376.99666,368.07666,380.52,360.49166,2.42%,
BTC,11/13/14,442.10666,376.99666,442.37166,376.98666,17.27%,
BTC,11/14/14,389.00333,442.10666,458.05166,385.675,-12.01%,
BTC,11/15/14,394.92666,389.00333,412.20666,381.855,1.52%,
BTC,11/16/14,377.08,394.92666,397.02666,368.45,-4.52%,
BTC,11/17/14,400.47166,377.08,404.445,376.615,6.20%,
BTC,11/18/14,384.93,400.47166,410.17,375.47833,-3.88%,
BTC,11/19/14,375.83333,384.93,389.35999,369.515,-2.36%,
BTC,11/20/14,376.16,375.83333,385.06,371.71833,0.09%,
BTC,11/21/14,348.565,376.16,377.63,347.51333,-7.34%,
BTC,11/22/14,352.42,348.565,355.835,341.93,1.11%,
BTC,11/23/14,356.8,352.42,363.70166,351.06833,1.24%,
BTC,11/24/14,367.83,356.8,371.24166,353.475,3.09%,
BTC,11/25/14,381.20666,367.83,388.67666,364.89,3.64%,
BTC,11/26/14,375.498,381.20666,393.06333,369.851,-1.50%,
BTC,11/27/14,372.819,375.498,377.667,365.265,-0.71%,
BTC,11/28/14,368.983,372.819,373.272,367.401,-1.03%,
BTC,11/29/14,375.44,368.983,381.554,358.018,1.75%,
BTC,11/30/14,376.851,375.44,385.537,372.332,0.38%,
BTC,12/1/14,376.13218,376.851,381.582,374.492,-0.19%,
BTC,12/2/14,377.862,376.13218,382.602,376.082,0.46%,
BTC,12/3/14,382.452,377.862,383.719,377.85311,1.21%,
BTC,12/4/14,376.382,382.452,383.008,373.9132,-1.59%,
BTC,12/5/14,368.3618,376.382,378.106,365.543,-2.13%,
BTC,12/6/14,373.414,368.3618,378.235,367.6398,1.37%,
BTC,12/7/14,373.744,373.414,375.501,370.93,0.09%,
BTC,12/8/14,373.155,373.744,375.849,373.059,-0.16%,
BTC,12/9/14,357.884,373.155,373.7,356.069,-4.09%,
BTC,12/10/14,348.898,357.884,358.097,344.198,-2.51%,
BTC,12/11/14,341.041,348.898,351.242,337.632,-2.25%,
BTC,12/12/14,348.272,341.041,361.003,340.081,2.12%,
BTC,12/13/14,346.742,348.272,353.846,345.851,-0.44%,
BTC,12/14/14,347.348,346.742,348.36,345.363,0.17%,
BTC,12/15/14,348.674,347.348,353.14099,346.519,0.38%,
BTC,12/16/14,338.547,348.674,349.745,337.79,-2.90%,
BTC,12/17/14,330.536,338.547,339.901,323.77499,-2.37%,
BTC,12/18/14,317.405,330.536,331.281,314.438,-3.97%,
BTC,12/19/14,306.45999,317.405,317.405,304.225,-3.45%,
BTC,12/20/14,319.196,306.45999,320.19099,306.45999,4.16%,
BTC,12/21/14,321.89299,319.196,330.77,319.196,0.84%,
BTC,12/22/14,320.03499,321.89299,324.993,317.58299,-0.58%,
BTC,12/23/14,328.701,320.03499,332.466,318.975,2.71%,
BTC,12/24/14,332.053,328.701,335.903,328.053,1.02%,
BTC,12/25/14,321.386,332.053,332.821,317.734,-3.21%,
BTC,12/26/14,318.563,321.386,321.685,316.13,-0.88%,
BTC,12/27/14,320.868,318.563,330.467,318.494,0.72%,
BTC,12/28/14,316.009,320.868,321.556,312.007,-1.51%,
BTC,12/29/14,315.64,316.009,319.63099,310.541,-0.12%,
BTC,12/30/14,313.994,315.64,317.552,311.705,-0.52%,
BTC,12/31/14,309.903,313.994,314.467,308.812,-1.30%,
BTC,1/1/15,317.204,309.903,319.559,309.661,2.36%,
BTC,1/2/15,314.49899,317.204,317.31599,312.567,-0.85%,
BTC,1/3/15,311.14099,314.49899,315.56599,310.156,-1.07%,
BTC,1/4/15,277.853,311.14099,312.288,275.952,-10.70%,
BTC,1/5/15,270.813,277.853,286.243,257.022,-2.53%,
BTC,1/6/15,272.0175,270.813,277.97199,265.24,0.44%,
BTC,1/7/15,283.84125,272.0175,286.95999,271.67874,4.35%,
BTC,1/8/15,290.485,283.84125,300.24124,283.68,2.34%,
BTC,1/9/15,281.03625,290.485,291.40499,280.365,-3.25%,
BTC,1/10/15,286.688,281.03625,291.2475,280.92375,2.01%,
BTC,1/11/15,277.64999,286.688,287.87,272.82399,-3.15%,
BTC,1/12/15,268.10199,277.64999,277.64999,263.834,-3.44%,
BTC,1/13/15,243.081,268.10199,271.774,243.081,-9.33%,
BTC,1/14/15,219.128,243.081,249.04299,216.356,-9.85%,
BTC,1/15/15,193.3511,219.128,219.973,170.084,-11.76%,
BTC,1/16/15,220.5745,193.3511,229.3059,192.0803,14.08%,
BTC,1/17/15,209.1655,220.5745,222.0138,199.1781,-5.17%,
BTC,1/18/15,195.59467,209.1655,209.3242,194.9578,-6.49%,
BTC,1/19/15,212.2711,195.59467,218.9848,194.5501,8.53%,
BTC,1/20/15,211.5401,212.2711,216.6805,206.6594,-0.34%,
BTC,1/21/15,212.28249,211.5401,214.66619,204.8001,0.35%,
BTC,1/22/15,230.6754,212.28249,236.83589,210.8765,8.66%,
BTC,1/23/15,226.30419,230.6754,236.34609,224.3954,-1.89%,
BTC,1/24/15,231.4242,226.30419,235.02849,224.9847,2.26%,
BTC,1/25/15,251.606,231.4242,254.98829,231.4242,8.72%,
BTC,1/26/15,283.59769,251.606,290.8877,243.305,12.71%,
BTC,1/27/15,258.5374,283.59769,307.9664,254.225,-8.84%,
BTC,1/28/15,257.447,258.5374,268.022,250.9381,-0.42%,
BTC,1/29/15,235.948,257.447,262.7574,225.266,-8.35%,
BTC,1/30/15,233.141,235.948,237.463,220.1002,-1.19%,
BTC,1/31/15,226.94116,233.141,242.724,225.08875,-2.66%,
BTC,2/1/15,216.66066,226.94116,233.52791,215.00708,-4.53%,
BTC,2/2/15,229.80441,216.66066,231.91775,211.53066,6.07%,
BTC,2/3/15,237.65175,229.80441,242.31883,222.218,3.41%,
BTC,2/4/15,225.83858,237.65175,246.1851,224.10733,-4.97%,
BTC,2/5/15,226.554,225.83858,230.02183,220.71741,0.32%,
BTC,2/6/15,219.75625,226.554,227.40666,214.65725,-3.00%,
BTC,2/7/15,225.46666,219.75625,226.18658,216.36516,2.60%,
BTC,2/8/15,225.73291,225.46666,230.15883,222.82991,0.12%,
BTC,2/9/15,222.78408,225.73291,229.33333,219.96391,-1.31%,
BTC,2/10/15,220.16725,222.78408,223.94616,217.08533,-1.17%,
BTC,2/11/15,223.00366,220.16725,223.5535,215.45466,1.29%,
BTC,2/12/15,218.72833,223.00366,223.00924,218.27583,-1.92%,
BTC,2/13/15,223.96716,218.72833,224.00924,217.61941,2.40%,
BTC,2/14/15,237.65716,223.96716,240.23908,223.13041,6.11%,
BTC,2/15/15,256.21758,237.65716,261.66275,237.26424,7.81%,
BTC,2/16/15,230.1355,256.21758,267.34908,226.90608,-10.18%,
BTC,2/17/15,235.71275,230.1355,239.58716,229.83233,2.42%,
BTC,2/18/15,242.93183,235.71275,246.13708,234.99991,3.06%,
BTC,2/19/15,237.1035,242.93183,243.79491,231.74658,-2.40%,
BTC,2/20/15,241.07183,237.1035,243.11,235.63558,1.67%,
BTC,2/21/15,245.70566,241.07183,247.13699,241.07183,1.92%,
BTC,2/22/15,245.145,245.70566,246.45508,243.00916,-0.23%,
BTC,2/23/15,235.14141,245.145,245.70399,233.06841,-4.08%,
BTC,2/24/15,238.93183,235.14141,239.62416,231.77475,1.61%,
BTC,2/25/15,238.15225,238.93183,239.36141,235.74258,-0.33%,
BTC,2/26/15,235.67716,238.15225,238.56583,233.85925,-1.04%,
BTC,2/27/15,251.28908,235.67716,251.28908,234.44633,6.62%,
BTC,2/28/15,251.03416,251.28908,257.50475,246.14616,-0.10%,
BTC,3/1/15,251.9314,251.03416,254.18825,250.58558,0.36%,
BTC,3/2/15,258.8485,251.9314,260.63639,244.9732,2.75%,
BTC,3/3/15,270.7625,258.8485,272.46819,257.5751,4.60%,
BTC,3/4/15,278.1172,270.7625,286.282,267.03699,2.72%,
BTC,3/5/15,269.2606,278.1172,283.3832,266.469,-3.18%,
BTC,3/6/15,274.8977,269.2606,280.3962,263.627,2.09%,
BTC,3/7/15,270.86109,274.8977,275.54309,269.3872,-1.47%,
BTC,3/8/15,276.72789,270.86109,277.7033,270.86109,2.17%,
BTC,3/9/15,277.98519,276.72789,278.5315,271.9756,0.45%,
BTC,3/10/15,294.1886,277.98519,296.4732,276.89909,5.83%,
BTC,3/11/15,289.7149,294.1886,300.34,288.5597,-1.52%,
BTC,3/12/15,292.8678,289.7149,296.744,288.8829,1.09%,
BTC,3/13/15,293.224,292.8678,296.73899,291.8317,0.12%,
BTC,3/14/15,282.644,293.224,293.9851,281.02229,-3.61%,
BTC,3/15/15,283.0809,282.644,286.19169,280.2655,0.15%,
BTC,3/16/15,290.61579,283.0809,291.1669,282.4696,2.66%,
BTC,3/17/15,290.542,290.61579,293.9259,288.934,-0.03%,
BTC,3/18/15,283.7507,290.542,291.754,282.6035,-2.34%,
BTC,3/19/15,252.44789,283.7507,284.4759,246.7832,-11.03%,
BTC,3/20/15,263.4741,252.44789,264.23519,250.6699,4.37%,
BTC,3/21/15,259.913,263.4741,263.4741,258.38829,-1.35%,
BTC,3/22/15,259.3943,259.913,262.136,254.7868,-0.20%,
BTC,3/23/15,267.5549,259.3943,269.9758,259.328,3.15%,
BTC,3/24/15,265.273,267.5549,270.0403,260.6465,-0.85%,
BTC,3/25/15,246.6733,265.273,265.7907,242.8803,-7.01%,
BTC,3/26/15,245.6489,246.6733,249.2025,236.0453,-0.42%,
BTC,3/27/15,246.5497,245.6489,254.4384,244.3759,0.37%,
BTC,3/28/15,248.4467,246.5497,249.2089,246.0461,0.77%,
BTC,3/29/15,246.728,248.4467,254.1074,246.0068,-0.69%,
BTC,3/30/15,245.1133,246.728,247.6292,236.4428,-0.65%,
BTC,3/31/15,247.2639,245.1133,248.5962,242.278,0.88%,
BTC,4/1/15,243.3028,247.2639,247.8894,241.1402,-1.60%,
BTC,4/2/15,246.96,243.3028,247.9642,240.1261,1.50%,
BTC,4/3/15,252.0578,246.96,254.1979,244.2932,2.06%,
BTC,4/4/15,253.4334,252.0578,255.755,251.168,0.55%,
BTC,4/5/15,252.0256,253.4334,253.796,250.33675,-0.56%,
BTC,4/6/15,260.3589,252.0256,261.1468,251.12063,3.31%,
BTC,4/7/15,252.0909,260.3589,260.404,251.08688,-3.18%,
BTC,4/8/15,252.8629,252.0909,255.2263,251.73675,0.31%,
BTC,4/9/15,244.0449,252.8629,253.0569,242.592,-3.49%,
BTC,4/10/15,240.9478,244.0449,244.9784,237.9013,-1.27%,
BTC,4/11/15,236.4388,240.9478,241.8075,231.7809,-1.87%,
BTC,4/12/15,236.5542,236.4388,237.3163,233.41963,0.05%,
BTC,4/13/15,235.522,236.5542,236.7432,232.6473,-0.44%,
BTC,4/14/15,222.6009,235.522,236.7879,220.5774,-5.49%,
BTC,4/15/15,220.9126,222.6009,222.6009,215.4597,-0.76%,
BTC,4/16/15,226.0171,220.9126,226.5496,218.55975,2.31%,
BTC,4/17/15,227.9255,226.0171,229.2841,224.729,0.84%,
BTC,4/18/15,223.317,227.9255,228.0318,221.1092,-2.02%,
BTC,4/19/15,223.4062,223.317,223.8713,220.1168,0.04%,
BTC,4/20/15,223.9214,223.4062,226.1347,221.126,0.23%,
BTC,4/21/15,224.9815,223.9214,226.2222,221.91625,0.47%,
BTC,4/22/15,235.50369,224.9815,236.685,223.70388,4.68%,
BTC,4/23/15,234.15749,235.50369,238.16109,232.4405,-0.57%,
BTC,4/24/15,233.40079,234.15749,236.3318,231.8257,-0.32%,
BTC,4/25/15,228.92379,233.40079,233.8944,228.4377,-1.92%,
BTC,4/26/15,219.94549,228.92379,229.5635,218.0493,-3.92%,
BTC,4/27/15,219.19029,219.94549,220.2149,214.2754,-0.34%,
BTC,4/28/15,227.3867,219.19029,232.3386,217.4964,3.74%,
BTC,4/29/15,225.3545,227.3867,227.3867,222.8689,-0.89%,
BTC,4/30/15,225.9976,225.3545,226.919,223.2127,0.29%,
BTC,5/1/15,236.6827,225.9976,239.6384,225.9976,4.73%,
BTC,5/2/15,233.8511,236.6827,239.3447,231.9123,-1.20%,
BTC,5/3/15,236.2378,233.8511,236.92579,232.4931,1.02%,
BTC,5/4/15,240.3646,236.2378,243.6192,236.176,1.75%,
BTC,5/5/15,235.6033,240.3646,242.8279,235.5146,-1.98%,
BTC,5/6/15,235.6017,235.6033,236.87849,231.9009,0.00%,
BTC,5/7/15,230.4207,235.6017,236.1943,228.903,-2.20%,
BTC,5/8/15,237.059,230.4207,239.9257,228.92579,2.88%,
BTC,5/9/15,244.6989,237.059,245.9108,236.09099,3.22%,
BTC,5/10/15,241.516,244.6989,247.7286,238.835,-1.30%,
BTC,5/11/15,239.4036,241.516,244.2782,237.76,-0.87%,
BTC,5/12/15,240.00079,239.4036,244.06689,238.778,0.25%,
BTC,5/13/15,241.3529,240.00079,242.2739,239.5551,0.56%,
BTC,5/14/15,235.5478,241.3529,243.5782,234.1023,-2.41%,
BTC,5/15/15,237.5737,235.5478,238.3988,233.2737,0.86%,
BTC,5/16/15,236.657,237.5737,238.6384,235.6425,-0.39%,
BTC,5/17/15,236.339,236.657,237.1959,234.6809,-0.13%,
BTC,5/18/15,236.2319,236.339,237.56239,235.4227,-0.05%,
BTC,5/19/15,233.3119,236.2319,236.6813,231.721,-1.24%,
BTC,5/20/15,232.7193,233.3119,234.003,231.74769,-0.25%,
BTC,5/21/15,234.204,232.7193,234.89,231.7217,0.64%,
BTC,5/22/15,235.86329,234.204,236.4532,233.98229,0.71%,
BTC,5/23/15,240.1588,235.86329,241.4041,235.1463,1.82%,
BTC,5/24/15,239.7985,240.1588,241.4541,238.7252,-0.15%,
BTC,5/25/15,240.9415,239.7985,242.6293,238.99,0.48%,
BTC,5/26/15,237.6588,240.9415,241.5843,236.6709,-1.36%,
BTC,5/27/15,237.1844,237.6588,238.7259,235.69699,-0.20%,
BTC,5/28/15,237.6708,237.1844,238.7449,236.4294,0.21%,
BTC,5/29/15,237.2277,237.6708,237.896,236.5359,-0.19%,
BTC,5/30/15,236.1404,237.2277,237.4219,235.4436,-0.46%,
BTC,5/31/15,233.3328,236.1404,236.4621,231.987,-1.19%,
BTC,6/1/15,230.8331,233.3328,233.3848,229.1247,-1.07%,
BTC,6/2/15,223.415,230.8331,231.78,221.707,-3.21%,
BTC,6/3/15,226.6168,223.415,227.0337,222.851,1.43%,
BTC,6/4/15,225.444,226.6168,227.3892,223.8011,-0.52%,
BTC,6/5/15,223.9665,225.444,226.4761,223.8567,-0.66%,
BTC,6/6/15,224.2525,223.9665,226.0275,223.081,0.13%,
BTC,6/7/15,225.8403,224.2525,226.2012,224.2225,0.71%,
BTC,6/8/15,223.69459,225.8403,226.3259,222.81329,-0.95%,
BTC,6/9/15,228.1884,223.69459,229.769,223.69459,2.01%,
BTC,6/10/15,229.2025,228.1884,231.1578,227.9487,0.44%,
BTC,6/11/15,229.9599,229.2025,230.1489,227.9753,0.33%,
BTC,6/12/15,229.9082,229.9599,230.3864,229.3223,-0.02%,
BTC,6/13/15,230.6695,229.9082,231.5507,229.4188,0.33%,
BTC,6/14/15,233.1445,230.6695,233.1445,230.1699,1.07%,
BTC,6/15/15,234.7473,233.1445,235.5255,232.9418,0.69%,
BTC,6/16/15,237.39899,234.7473,238.5994,234.4622,1.13%,
BTC,6/17/15,248.7435,237.39899,254.09699,237.1618,4.78%,
BTC,6/18/15,247.2359,248.7435,257.8739,246.3936,-0.61%,
BTC,6/19/15,249.0733,247.2359,251.6709,243.46999,0.74%,
BTC,6/20/15,240.7897,249.0733,250.55569,240.3996,-3.33%,
BTC,6/21/15,244.15625,240.7897,246.4702,239.5589,1.40%,
BTC,6/22/15,244.9588,244.15625,245.98075,241.5699,0.33%,
BTC,6/23/15,247.1273,244.9588,248.2147,243.516,0.89%,
BTC,6/24/15,243.371,247.1273,247.1273,242.8303,-1.52%,
BTC,6/25/15,240.9204,243.371,243.9954,239.9257,-1.01%,
BTC,6/26/15,242.31912,240.9204,243.6244,240.80059,0.58%,
BTC,6/27/15,242.28812,242.31912,242.91525,240.67475,-0.01%,
BTC,6/28/15,250.382,242.28812,251.08587,242.28812,3.34%,
BTC,6/29/15,249.42725,250.382,250.382,246.6685,-0.38%,
BTC,6/30/15,258.38549,249.42725,259.242,248.41637,3.59%,
BTC,7/1/15,261.71749,258.38549,268.22612,258.28612,1.29%,
BTC,7/2/15,259.62937,261.71749,261.84387,254.73962,-0.80%,
BTC,7/3/15,255.52675,259.62937,259.7935,253.41412,-1.58%,
BTC,7/4/15,253.87887,255.52675,256.06687,252.28937,-0.64%,
BTC,7/5/15,261.42899,253.87887,262.94799,253.009,2.97%,
BTC,7/6/15,267.60762,261.42899,273.81987,257.67137,2.36%,
BTC,7/7/15,270.07587,267.60762,276.27062,267.562,0.92%,
BTC,7/8/15,264.356,270.07587,270.17874,263.10912,-2.12%,
BTC,7/9/15,267.943,264.356,272.38087,263.564,1.36%,
BTC,7/10/15,269.24925,267.943,271.97912,267.06775,0.49%,
BTC,7/11/15,286.53662,269.24925,295.00537,268.57275,6.42%,
BTC,7/12/15,301.03837,286.53662,303.00737,286.53662,5.06%,
BTC,7/13/15,304.9905,301.03837,313.77387,296.45549,1.31%,
BTC,7/14/15,290.93137,304.9905,305.38975,277.716,-4.61%,
BTC,7/15/15,288.48787,290.93137,295.87587,285.34275,-0.84%,
BTC,7/16/15,287.55762,288.48787,292.32812,282.4525,-0.32%,
BTC,7/17/15,276.97924,287.55762,288.20425,274.43,-3.68%,
BTC,7/18/15,278.33337,276.97924,279.5005,271.62099,0.49%,
BTC,7/19/15,275.30687,278.33337,282.30874,273.08425,-1.09%,
BTC,7/20/15,274.28387,275.30687,275.742,271.63375,-0.37%,
BTC,7/21/15,279.45925,274.28387,279.77188,273.84275,1.89%,
BTC,7/22/15,274.87242,279.45925,280.47463,273.8729,-1.64%,
BTC,7/23/15,276.2095,274.87242,277.4875,274.2714,0.49%,
BTC,7/24/15,276.24491,276.2095,276.94,275.09091,0.01%,
BTC,7/25/15,287.55583,276.24491,289.57691,275.95341,4.09%,
BTC,7/26/15,287.83983,287.55583,290.58833,286.505,0.10%,
BTC,7/27/15,291.20091,287.83983,292.72608,287.22741,1.17%,
BTC,7/28/15,293.15058,291.20091,296.14516,285.92725,0.67%,
BTC,7/29/15,292.99425,293.15058,295.37741,292.12583,-0.05%,
BTC,7/30/15,288.61658,292.99425,292.99425,287.44183,-1.49%,
BTC,7/31/15,286.74491,288.61658,289.71741,285.51133,-0.65%,
BTC,8/1/15,282.33741,286.74491,286.99866,281.13275,-1.54%,
BTC,8/2/15,278.68258,282.33741,282.92333,276.98033,-1.29%,
BTC,8/3/15,279.48591,278.68258,282.12791,276.68783,0.29%,
BTC,8/4/15,283.49091,279.48591,284.788,279.47175,1.43%,
BTC,8/5/15,284.24366,283.49091,285.17558,280.89866,0.27%,
BTC,8/6/15,280.9375,284.24366,284.35416,280.08975,-1.16%,
BTC,8/7/15,275.92866,280.9375,281.08916,275.92866,-1.78%,
BTC,8/8/15,278.2765,275.92866,279.72425,275.48725,0.85%,
BTC,8/9/15,261.75225,278.2765,278.46766,259.26675,-5.94%,
BTC,8/10/15,265.0825,261.75225,266.79691,260.55483,1.27%,
BTC,8/11/15,264.87516,265.0825,266.348,261.95933,-0.08%,
BTC,8/12/15,270.22325,264.87516,271.20391,264.17225,2.02%,
BTC,8/13/15,264.14299,270.22325,270.24325,264.14299,-2.25%,
BTC,8/14/15,262.01758,264.14299,265.29758,261.13383,-0.80%,
BTC,8/15/15,265.3955,262.01758,267.06158,261.94441,1.29%,
BTC,8/16/15,261.20058,265.3955,265.98733,259.41733,-1.58%,
BTC,8/17/15,258.0065,261.20058,261.20058,255.74041,-1.22%,
BTC,8/18/15,256.44841,258.0065,259.63791,255.34966,-0.60%,
BTC,8/19/15,230.38424,256.44841,256.49283,214.03104,-10.16%,
BTC,8/20/15,232.06483,230.38424,236.11891,220.75441,0.73%,
BTC,8/21/15,234.56375,232.06483,236.62541,229.81658,1.08%,
BTC,8/22/15,233.03691,234.56375,235.86108,230.81641,-0.65%,
BTC,8/23/15,231.21275,233.03691,233.21158,221.82108,-0.78%,
BTC,8/24/15,227.23233,231.21275,231.79075,224.10816,-1.72%,
BTC,8/25/15,203.18133,227.23233,227.23233,198.22833,-10.58%,
BTC,8/26/15,219.81583,203.18133,226.27733,202.13641,8.19%,
BTC,8/27/15,224.53608,219.81583,230.39633,219.71124,2.15%,
BTC,8/28/15,224.18875,224.53608,228.034,219.91025,-0.15%,
BTC,8/29/15,230.93575,224.18875,234.71883,222.5025,3.01%,
BTC,8/30/15,230.58541,230.93575,232.931,226.99866,-0.15%,
BTC,8/31/15,227.18083,230.58541,230.6365,225.32433,-1.48%,
BTC,9/1/15,229.02966,227.18083,231.88441,224.8115,0.81%,
BTC,9/2/15,226.28841,229.02966,229.47541,225.83066,-1.20%,
BTC,9/3/15,228.35299,226.28841,230.05741,225.66683,0.91%,
BTC,9/4/15,227.14741,228.35299,228.45141,226.11783,-0.53%,
BTC,9/5/15,229.66691,227.14741,230.60799,226.89141,1.11%,
BTC,9/6/15,240.70116,229.66691,241.14916,229.19275,4.80%,
BTC,9/7/15,239.88,240.70116,243.13633,237.5585,-0.34%,
BTC,9/8/15,242.01891,239.88,243.1965,238.37166,0.89%,
BTC,9/9/15,244.31383,242.01891,245.83491,241.82775,0.95%,
BTC,9/10/15,237.99466,244.31383,244.49183,237.41225,-2.59%,
BTC,9/11/15,240.56366,237.99466,240.71991,235.67583,1.08%,
BTC,9/12/15,239.81675,240.56366,241.15166,238.81233,-0.31%,
BTC,9/13/15,235.053,239.81675,240.10541,234.18991,-1.99%,
BTC,9/14/15,229.15808,235.053,235.53075,227.94691,-2.51%,
BTC,9/15/15,230.51091,229.15808,232.4895,227.78025,0.59%,
BTC,9/16/15,230.98066,230.51091,231.55808,229.40558,0.20%,
BTC,9/17/15,229.58975,230.98066,231.00908,226.69133,-0.60%,
BTC,9/18/15,233.2385,229.58975,234.61991,228.39008,1.59%,
BTC,9/19/15,232.50008,233.2385,234.24358,231.7645,-0.32%,
BTC,9/20/15,231.33733,232.50008,232.75508,230.82933,-0.50%,
BTC,9/21/15,230.75433,231.33733,232.07841,230.51408,-0.25%,
BTC,9/22/15,227.79358,230.75433,230.82908,226.15041,-1.28%,
BTC,9/23/15,231.30983,227.79358,232.10541,224.5965,1.54%,
BTC,9/24/15,231.09508,231.30983,231.45916,229.15508,-0.09%,
BTC,9/25/15,233.74475,231.09508,235.53625,230.72091,1.15%,
BTC,9/26/15,234.92466,233.74475,237.1115,233.62566,0.50%,
BTC,9/27/15,234.32908,234.92466,234.9895,233.18125,-0.25%,
BTC,9/28/15,237.21116,234.32908,237.42183,232.65083,1.23%,
BTC,9/29/15,238.56625,237.21116,240.24925,236.21624,0.57%,
BTC,9/30/15,238.06125,238.56625,240.3205,236.16025,-0.21%,
BTC,10/1/15,237.15191,238.06125,238.11808,235.437,-0.38%,
BTC,10/2/15,238.06358,237.15191,238.95083,235.95725,0.38%,
BTC,10/3/15,237.63516,238.06358,238.82991,236.98341,-0.18%,
BTC,10/4/15,238.99883,237.63516,239.59866,237.27891,0.57%,
BTC,10/5/15,238.82433,238.99883,239.50175,238.24375,-0.07%,
BTC,10/6/15,240.63075,238.82433,241.061,237.21916,0.76%,
BTC,10/7/15,246.49633,240.63075,247.573,240.61741,2.44%,
BTC,10/8/15,244.49816,246.49633,246.58683,242.79575,-0.81%,
BTC,10/9/15,243.25675,244.49816,244.70625,242.35816,-0.51%,
BTC,10/10/15,244.96533,243.25675,245.02475,242.73591,0.70%,
BTC,10/11/15,245.07,244.96533,245.865,243.28108,0.04%,
BTC,10/12/15,247.65041,245.07,247.91733,244.77208,1.05%,
BTC,10/13/15,244.57641,247.65041,247.76783,243.88241,-1.24%,
BTC,10/14/15,249.45908,244.57641,250.55283,244.46508,2.00%,
BTC,10/15/15,254.64216,249.45908,255.94216,249.30916,2.08%,
BTC,10/16/15,255.72741,254.64216,256.66408,252.89016,0.43%,
BTC,10/17/15,267.53983,255.72741,268.08933,255.23441,4.62%,
BTC,10/18/15,270.04041,267.53983,274.54266,263.89258,0.93%,
BTC,10/19/15,264.98625,270.04041,271.209,261.38491,-1.87%,
BTC,10/20/15,264.92575,264.98625,265.73075,261.63291,-0.02%,
BTC,10/21/15,270.49541,264.92575,272.21816,264.0165,2.10%,
BTC,10/22/15,267.46908,270.49541,271.14833,264.11633,-1.12%,
BTC,10/23/15,274.25325,267.46908,278.61383,267.42025,2.54%,
BTC,10/24/15,279.97908,274.25325,280.20966,274.24383,2.09%,
BTC,10/25/15,286.86941,279.97908,289.04825,278.45766,2.46%,
BTC,10/26/15,284.286,286.86941,294.60916,282.38799,-0.90%,
BTC,10/27/15,287.83091,284.286,291.77658,280.89758,1.25%,
BTC,10/28/15,300.53566,287.83091,301.96425,286.69941,4.41%,
BTC,10/29/15,304.32691,300.53566,306.59441,297.70458,1.26%,
BTC,10/30/15,326.55691,304.32691,326.55691,304.21608,7.30%,
BTC,10/31/15,327.58425,326.55691,333.7465,313.38508,0.31%,
BTC,11/1/15,311.70274,327.58425,328.04325,306.72525,-4.85%,
BTC,11/2/15,325.64666,311.70274,327.71966,311.05791,4.47%,
BTC,11/3/15,369.51133,325.64666,370.36625,324.83166,13.47%,
BTC,11/4/15,432.46133,369.51133,434.27575,362.4315,17.04%,
BTC,11/5/15,434.31683,432.46133,492.40458,374.38666,0.43%,
BTC,11/6/15,359.586,434.31683,434.31683,355.034,-17.21%,
BTC,11/7/15,377.64099,359.586,395.991,353.616,5.02%,
BTC,11/8/15,387.775,377.64099,392.293,377.165,2.68%,
BTC,11/9/15,370.652,387.775,389.473,361.54,-4.42%,
BTC,11/10/15,376.948,370.652,386.631,366.955,1.70%,
BTC,11/11/15,311.702,376.948,381.724,298.752,-17.31%,
BTC,11/12/15,320.036,311.702,326.905,300.741,2.67%,
BTC,11/13/15,337.893,320.036,345.601,316.738,5.58%,
BTC,11/14/15,334.125,337.893,341.274,325.736,-1.12%,
BTC,11/15/15,333.951,334.125,339.296,329.193,-0.05%,
BTC,11/16/15,320.06,333.951,334.837,315.75799,-4.16%,
BTC,11/17/15,337.759,320.06,340.349,318.03499,5.53%,
BTC,11/18/15,333.33299,337.759,337.759,331.434,-1.31%,
